"nomem_encr","age.11","age.21","agecat.11","agecat.21","sex","status.11","status.21","bruttoinc.11","bruttoinc.21","bruttoinc_imputed.11","bruttoinc_imputed.21","contract.11","contract.21","educ.no.dipl.11","educ.dipl.11","educ.cbs.cat.11","origin","domestic.status.11","civil.status.11","financial.satisfaction.11","inc.realestate.11","inc.house.ownership.grant.11","inc.student.grant.11","inc.student.loan.11","inc.alimony.ex.11","inc.alimony.child.11","inc.study.allowance.parents.11","inc.allowance.family.11","inc.investments.11","inc.interests.11","inc.none.11","religion.11","religion.parents","speaks.dutch","speaks.arab","speaks.berber","speaks.german","speaks.frisian","speaks.indonesian","speaks.turkish","speaks.flemish","speaks.other","ca10b078","ca10b005","ca10b006","ca10b007","ca10b008","ca10b009","tot.money.10","tot.money.cat.10","tot.val.invest.10","tot.val.invest.cat.10","tot.val.real.10","tot.val.real.cat.10","ca10b023","ca10b024","ca10b054","ca10b055","ca10b056","cs11d070","cs11d079","cs11d102","cs11d103","cs11d105","cs11d294","cs11d295","cs11d296","cs11d297","cs11d298","cs11d305","cs11d306","cs11d307","cs11d308","cs11d309","cs11d310","cs11d311","cs11d312","cs11d313","cs11d314","cs11d321","cs11d332","cs11d343","cs11d354","cs11d365","cs11d326","cs11d337","cs11d348","cs11d359","cs11d370","overall.health.10","height.10","weight.10","ch10d018","ch10d081","ch10d085","ch10d099","happiness.11","life.satisfaction.11","cp11d014","cp11d015","cp11d016","cp11d017","cp11d018","social.trust.11","cp11d020","cp11d021","cp11d022","cp11d023","cp11d024","cp11d025","cp11d026","cp11d027","cp11d028","cp11d029","cp11d030","cp11d031","cp11d032","cp11d033","cp11d034","cp11d035","cp11d036","cp11d037","cp11d038","cp11d039","cp11d098","gov.satisfaction.11","interest.news.11","interest.politics.11","cv11d030","cv11d031","cv11d032","cv11d033","cv11d034","cv11d035","cv11d036","cv11d037","cv11d038","cv11d039","cv11d040","cv11d041","cv11d042","cv11d043","cv11d044","cv11d045","cv11d046","cv11d047","cv11d048","cv11d049","cv11d050","cv11d051","cv11d052","cv11d053","last.vote.11","vote.today.11","cv11d173","cv11d174","cv11d175","cv11d176","cv11d177","cv11d178","cv11d179","cv11d180","cv11d181","cv11d182","status.contract.11","status.contract.21"
827133,39,49,"35 - 44","45 - 54",2,"employed","self-employed",1224,-13,1224,2512.096,NA,NA,3,3,3,102,3,1,3,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1e+11,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,1,2,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,164,80,2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,5,6,6,5,5,4,6,6,6,4,8,7,6,4,6,7,5,1,1,1,2,2,1,3,NA,999,999,7,999,999,5,999,999,999,999,6,"employed.unknown_contract","self_employed.unknown_position"
827328,67,77,">=65",">=65",2,"inactive","inactive",-13,1334,742.9402,1334,NA,NA,2,2,2,0,2,1,6,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,2,3,1,1,1,1,0,1,1,1,NA,2,2,NA,2,NA,NA,1,3,5,8,NA,3,3,7,3,NA,3,165,85,2,0,0,1,8,7,6,5,6,5,5,8,2,4,3,2,4,2,4,4,4,2,4,1,3,4,4,3,4,2,4,2,2,3,2,2,6,6,8,8,6,5,5,5,3,8,8,6,6,5,5,8,0,1,1,1,2,2,1,1,5,7,6,7,3,5,10,8,8,6,0,7,"inactive","inactive"
827337,1,12,"<= 14","<= 14",1,"school or other","school or other",0,0,0,0,NA,NA,9,9,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","school_other"
827453,13,23,"<= 14","15-24",1,"school or other","school or other",0,-13,0,1758.185,NA,NA,7,8,1,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","school_other"
827471,44,55,"35 - 44","55 - 64",1,"employed","employed",4630,5320,4630,5320,NA,NA,5,5,5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,10000,NA,10000,NA,NA,NA,3000,NA,2,NA,NA,2,4,2,2,3,1,1,1,1,1,1,1,3,2,1,3,3,3,3,1,1,2,2,6,6,3,7,6,6,6,3,185,95,1,NA,NA,2,7,7,5,5,6,4,5,9,2,2,4,1,4,3,3,2,4,1,4,1,4,2,3,2,3,1,4,1,1,2,1,1,7,7,8,7,6,8,8,6,7,9,9,10,10,4,7,8,8,2,2,2,2,1,2,1,2,4,5,9,1,4,6,9,9,6,3,3,"employed.unknown_contract","employed.unknown_contract"
827560,18,28,"15-24","25-34",2,"school or other","employed",-13,-13,112.2153,3391.227,NA,NA,3,1,1,0,3,5,7,0,0,0,0,0,0,1,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1e+11,7,NA,NA,NA,NA,NA,NA,2,NA,NA,2,10,2,3,4,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,9,9,9,9,4,2,2,2,2,4,167,59,2,0,0,2,8,8,6,5,5,6,6,7,4,2,3,4,3,3,4,4,2,3,4,2,3,4,4,3,4,3,3,3,3,4,2,2,6,6,7,4,5,4,7,6,7,5,6,5,6,7,7,7,3,1,1,1,2,1,1,NA,NA,NA,6,4,3,4,3,7,3,4,2,2,"school_other","employed.unknown_contract"
827590,43,54,"35 - 44","45 - 54",1,"employed","employed",6500,8750,6500,8750,NA,NA,6,6,6,0,3,1,6,0,1,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,23000,NA,2,NA,NA,2,NA,1,4,8,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,9,9,9,5,3,7,7,6,4,180,89,2,0,0,2,7,6,4,3,3,4,3,7,5,2,2,1,5,2,4,3,5,1,5,2,3,4,5,4,3,2,5,1,2,4,1,2,7,7,8,6,7,7,4,6,6,6,7,8,8,8,8,8,7,1,2,2,2,2,2,1,1,3,7,6,4,6,5,7,5,5,4,5,"employed.unknown_contract","employed.unknown_contract"
827700,30,40,"25-34","35 - 44",2,"employed","employed",3210,3989,3210,3989,NA,NA,6,6,6,0,2,5,7,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,2293,NA,NA,NA,NA,NA,2,NA,NA,2,NA,1,2,1.5,1,1,1,1,1,2,2,2,2,1,3,1,3,2,3,1,3,5,9,2,6,6,5,7,3,3,170,53,2,0,0,1,7,7,6,5,5,5,6,6,2,2,4,2,4,3,4,2,4,2,3,1,4,4,1,4,4,1,4,3,2,3,2,2,6,5,6,6,5,5,6,7,5,7,7,7,7,6,7,7,7,1,1,1,1,1,2,1,1,999,7,7,3,4,7,7,7,4,2,1,"employed.unknown_contract","employed.unknown_contract"
827819,48,58,"45 - 54","55 - 64",1,"employed","employed",4500,6135,4500,6135,NA,NA,5,7,1,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,55000,NA,30000,NA,NA,NA,1000,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.unknown_contract","employed.unknown_contract"
827893,5,16,"<= 14","15-24",1,"school or other","school or other",0,0,0,0,NA,NA,1,8,1,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","school_other"
827914,16,27,"15-24","25-34",1,"school or other","employed",0,2461,0,2461,NA,NA,3,8,1,0,3,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,1,1,1,1,0,1,2,2,NA,1,1,NA,2,NA,NA,7,11,7,9,NA,1,1,1,1,NA,3,176,65,2,0,0,3,7,9,5,5,7,4,4,7,5,1,3,2,4,1,4,3,4,3,5,3,3,4,5,1,4,3,3,4,3,3,2,2,6,7,7,5,7,7,6,6,5,6,4,6,6,5,7,6,6,2,1,2,2,2,1,NA,NA,NA,7,6,8,5,6,6,4,5,5,3,"school_other","employed.unknown_contract"
827947,9,20,"<= 14","15-24",2,"school or other","employed",0,-13,0,487.7072,NA,NA,1,8,1,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","employed.unknown_contract"
827996,63,74,"55 - 64",">=65",2,"inactive","retired",-13,-13,NA,NA,NA,NA,4,4,4,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inactive","retired"
828039,59,69,"55 - 64",">=65",2,"employed","retired",1450,1450,1450,1450,NA,NA,2,2,2,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1e+11,NA,NA,NA,NA,NA,1e+10,NA,2,NA,NA,2,NA,2,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,164,62,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,2,2,1,1,7,1,3,4,0,1,3,5,8,1,0,0,"employed.unknown_contract","retired"
828103,54,64,"45 - 54","55 - 64",1,"self-employed","self-employed",5000,5000,5000,5000,NA,NA,4,4,4,0,1,3,7,0,0,0,0,0,0,0,0,0,0,1,6,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,NA,1,1,1,0,0,3,3,NA,NA,3,NA,NA,NA,NA,NA,9,4,9,NA,NA,4,6,4,NA,NA,3,186,105,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,7,6,8,8,6,4,4,2,0,6,8,8,8,7,9,6,5,2,1,2,1,1,2,2,NA,3,7,5,7,4,3,8,6,3,0,1,"self_employed.unknown_position","self_employed.unknown_position"
828173,15,25,"15-24","25-34",2,"school or other","employed",0,-13,0,2536.363,NA,NA,2,8,1,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","employed.unknown_contract"
828182,15,26,"15-24","25-34",1,"school or other","employed",0,-13,0,3391.227,NA,NA,3,1,1,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","employed.unknown_contract"
828186,34,44,"25-34","35 - 44",2,"employed","employed",0,-13,0,2472.086,NA,NA,5,5,5,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,5,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1e+11,NA,NA,NA,1e+10,NA,1e+10,NA,2,NA,NA,2,3,2,1,NA,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,NA,NA,NA,6,4,NA,NA,NA,3,175,75,1,0,0,1,7,7,5,5,5,6,6,8,4,2,5,1,5,1,5,2,4,2,5,1,3,3,3,2,4,1,5,1,2,4,1,2,8,8,8,8,7,6,7,7,6,7,6,6,7,6,7,8,5,2,2,2,2,1,1,1,9,10,6,6,4,7,3,2,2,8,8,0,"employed.unknown_contract","employed.unknown_contract"
828247,13,23,"<= 14","15-24",2,"school or other","unemployed",0,-13,0,0,NA,NA,1,1,1,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","unemployed"
828268,0,11,"<= 14","<= 14",1,"school or other","school or other",0,0,0,0,NA,NA,9,9,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","school_other"
828363,20,31,"15-24","25-34",2,"employed","employed",1700,1750,1700,1750,NA,NA,4,7,1,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.unknown_contract","employed.unknown_contract"
828393,14,24,"<= 14","15-24",1,"school or other","employed",0,2400,0,2400,NA,NA,3,1,1,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","employed.unknown_contract"
828448,52,63,"45 - 54","55 - 64",1,"self-employed","self-employed",2300,3000,2300,3000,NA,NA,5,5,5,101,3,1,7,0,0,0,0,0,0,0,0,0,0,1,3,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1000,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,181,100,2,NA,NA,5,8,8,5,5,6,6,6,8,4,2,4,2,3,4,4,3,4,2,5,2,3,4,3,2,3,2,3,3,3,3,1,3,8,8,8,8,8,8,9,9,9,8,9,9,9,9,9,9,9,2,2,2,2,2,2,3,NA,2,2,9,3,6,8,7,5,5,4,5,"self_employed.unknown_position","self_employed.unknown_position"
828454,68,79,">=65",">=65",2,"retired","retired",732,760,732,760,NA,NA,2,2,2,0,2,1,8,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28000,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,2,3,NA,1,1,1,0,0,2,3,NA,NA,3,NA,NA,NA,NA,NA,8,8,9,NA,NA,2,2,3,NA,NA,2,164,58,1,1,0,1,8,8,6,5,6,6,6,5,1,2,4,2,2,4,4,2,4,4,3,2,4,2,2,4,4,2,4,4,2,4,2,2,7,5,5,5,5,5,7,8,2,8,8,8,6,6,6,7,0,1,1,1,2,1,1,1,4,6,7,4,7,7,6,2,1,6,6,0,"retired","retired"
828485,56,66,"55 - 64",">=65",2,"employed","employed",800,800,800,800,NA,NA,2,2,2,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.unknown_contract","employed.unknown_contract"
828494,20,31,"15-24","25-34",2,"school or other","inactive",-13,-13,291.2573,1683.043,NA,NA,2,2,2,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","inactive"
828506,0,10,"<= 14","<= 14",1,"school or other","school or other",-13,0,0,0,NA,NA,9,9,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","school_other"
828564,49,59,"45 - 54","55 - 64",1,"employed","employed",4980,5005,4980,5005,NA,NA,5,5,5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,135929,NA,13355,NA,612000,NA,17000,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,183,89,1,0,0,1,7,7,5,5,5,6,4,3,4,4,3,4,3,2,3,2,3,1,4,2,2,3,4,2,4,2,2,2,2,3,2,3,5,4,6,6,4,4,4,5,1,8,7,7,7,5,5,5,5,1,1,1,2,1,2,1,4,6,5,6,4,6,5,5,3,6,3,3,"employed.unknown_contract","employed.unknown_contract"
